Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Sales_Method,Price_per_Unit,Units_Sold,Total_Sales,Operating_Profit,
West Gear,1185732,17-08-2021,Northeast,West Virginia,Charleston,Women's Apparel,Online,54,115,6210,3353.4,
West Gear,1185732,18-09-2021,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,34,154,5236,2670.36,
West Gear,1185732,18-09-2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,29,91,2639,1398.67,
West Gear,1185732,18-09-2021,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,24,68,1632,881.28,
West Gear,1185732,18-09-2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,23,59,1357,678.5,
West Gear,1185732,18-09-2021,Northeast,West Virginia,Charleston,Men's Apparel,Online,32,61,1952,1015.04,
West Gear,1185732,18-09-2021,Northeast,West Virginia,Charleston,Women's Apparel,Online,36,75,2700,1377,
West Gear,1185732,17-10-2021,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,41,115,4715,2546.1,
West Gear,1185732,17-10-2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,32,80,2560,1331.2,
West Gear,1185732,17-10-2021,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,33,44,1452,769.56,
West Gear,1185732,17-10-2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,32,47,1504,797.12,
West Gear,1185732,17-10-2021,Northeast,West Virginia,Charleston,Men's Apparel,Online,41,53,2173,1195.15,
Foot Locker,1185732,17-10-2021,Northeast,West Virginia,Charleston,Women's Apparel,Online,47,84,3948,1974,
Foot Locker,1185732,17-11-2021,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,44,117,5148,2676.96,
Foot Locker,1185732,17-11-2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,33,95,3135,1661.55,
Foot Locker,1185732,17-11-2021,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,32,77,2464,1232,
Foot Locker,1185732,17-11-2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,38,91,3458,1901.9,
Foot Locker,1185732,17-11-2021,Northeast,West Virginia,Charleston,Men's Apparel,Online,62,78,4836,2563.08,
Foot Locker,1185732,17-11-2021,Northeast,West Virginia,Charleston,Women's Apparel,Online,64,100,6400,3264,
Foot Locker,1185732,16-12-2021,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,60,176,10560,5491.2,
Foot Locker,1185732,16-12-2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,52,135,7020,3650.4,
West Gear,1185732,16-12-2021,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,50,112,5600,2968,
Foot Locker,1185732,16-12-2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,53,102,5406,2757.06,
Foot Locker,1185732,16-12-2021,Northeast,West Virginia,Charleston,Men's Apparel,Online,61,95,5795,2897.5,
Foot Locker,1185732,16-12-2021,Northeast,West Virginia,Charleston,Women's Apparel,Online,68,122,8296,4562.8,
Foot Locker,1185732,24-01-2021,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,33,106,3498,1749,
Foot Locker,1185732,24-01-2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,34,68,2312,1086.64,
Foot Locker,1185732,24-01-2021,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,24,63,1512,695.52,
Foot Locker,1185732,24-01-2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,Online,28,20,560,280,
Foot Locker,1185732,24-01-2021,Northeast,West Virginia,Charleston,Men's Apparel,Online,42,33,1386,595.98,
Foot Locker,1185732,24-01-2021,Northeast,West Virginia,Charleston,Women's Apparel,Online,33,59,1947,778.8,
Foot Locker,1185732,22-02-2021,Northeast,West Virginia,Charleston,Men's Street Footwear,Online,32,138,4416,2340.48,
West Gear,1185732,22-02-2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,Online,34,38,1292,594.32,
West Gear,1185732,22-02-2021,Northeast,West Virginia,Charleston,Women's Street Footwear,Online,24,46,1104,518.88,
West Gear,1185732,22-02-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,28,14,392,196,
West Gear,1185732,22-02-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,41,31,1271,571.95,
West Gear,1185732,22-02-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,34,63,2142,921.06,
West Gear,1185732,20-03-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,32,125,4000,2120,
West Gear,1185732,20-03-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,34,39,1326,623.22,
West Gear,1185732,20-03-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,24,53,1272,623.28,
West Gear,1185732,20-03-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,29,7,203,93.38,
West Gear,1185732,20-03-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,43,22,946,406.78,
West Gear,1185732,20-03-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,33,49,1617,727.65,
West Gear,1185732,21-04-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,33,128,4224,2154.24,
West Gear,1185732,21-04-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,32,31,992,466.24,
West Gear,1185732,21-04-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,24,33,792,388.08,
West Gear,1185732,21-04-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,27,13,351,164.97,
West Gear,1185732,21-04-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,41,15,615,276.75,
West Gear,1185732,21-04-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,32,52,1664,732.16,
West Gear,1185732,20-05-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,49,118,5782,3006.64,
West Gear,1185732,20-05-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,42,47,1974,908.04,
West Gear,1185732,20-05-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,36,38,1368,656.64,
West Gear,1185732,20-05-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,37,30,1110,532.8,
West Gear,1185732,20-05-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,49,36,1764,740.88,
West Gear,1185732,20-05-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,52,63,3276,1343.16,
West Gear,1185732,22-06-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,47,125,5875,2937.5,
West Gear,1185732,22-06-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,41,75,3075,1445.25,
Foot Locker,1185732,22-06-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,37,47,1739,869.5,
Foot Locker,1185732,22-06-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,37,44,1628,814,
Foot Locker,1185732,22-06-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,49,42,2058,905.52,
Foot Locker,1185732,22-06-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,53,84,4452,2003.4,
Foot Locker,1185732,20-07-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,49,131,6419,3337.88,
Sports Direct,1185732,20-07-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,42,72,3024,1451.52,
Sports Direct,1185732,20-07-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,37,60,2220,1087.8,
Sports Direct,1185732,20-07-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,36,45,1620,761.4,
Sports Direct,1185732,20-07-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,46,51,2346,1055.7,
Sports Direct,1185732,20-07-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,54,102,5508,2313.36,
Sports Direct,1185732,21-08-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,48,135,6480,3434.4,
Sports Direct,1185732,21-08-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,41,83,3403,1701.5,
Sports Direct,1185732,21-08-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,39,60,2340,1170,
Sports Direct,1185732,21-08-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,37,44,1628,748.88,
Sports Direct,1185732,21-08-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,47,38,1786,803.7,
Sports Direct,1185732,21-08-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,53,81,4293,1845.99,
Sports Direct,1185732,20-09-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,49,128,6272,3198.72,
Sports Direct,1185732,20-09-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,44,63,2772,1247.4,
Sports Direct,1185732,20-09-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,38,36,1368,684,
Sports Direct,1185732,20-09-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,36,25,900,405,
Sports Direct,1185732,20-09-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,48,30,1440,619.2,
Sports Direct,1185732,20-09-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,54,50,2700,1080,
Sports Direct,1185732,22-10-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,52,113,5876,3173.04,
Sports Direct,1185732,22-10-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,48,58,2784,1280.64,
Sports Direct,1185732,22-10-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,49,25,1225,563.5,
Foot Locker,1185732,22-10-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,49,21,1029,514.5,
Foot Locker,1185732,22-10-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,56,20,1120,448,
Foot Locker,1185732,22-10-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,60,52,3120,1248,
Foot Locker,1185732,21-11-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,58,88,5104,2807.2,
Foot Locker,1185732,21-11-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,45,51,2295,1078.65,
Foot Locker,1185732,21-11-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,49,48,2352,1176,
Foot Locker,1185732,21-11-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,48,41,1968,905.28,
Foot Locker,1185732,21-11-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,56,31,1736,763.84,
Foot Locker,1185732,21-11-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,62,63,3906,1679.58,
Foot Locker,1185732,20-12-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,57,122,6954,3477,
Foot Locker,1185732,20-12-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,46,65,2990,1495,
Foot Locker,1185732,20-12-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,45,65,2925,1374.75,
Foot Locker,1185732,20-12-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,49,44,2156,1013.32,
Foot Locker,1185732,20-12-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,54,51,2754,1129.14,
Foot Locker,1185732,20-12-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,61,72,4392,1844.64,
Foot Locker,1185732,17-01-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,36,137,4932,2219.4,
Foot Locker,1185732,17-01-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,38,81,3078,1539,
Foot Locker,1185732,17-01-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,29,91,2639,1398.67,
Foot Locker,1185732,17-01-2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,Online,32,47,1504,827.2,
Foot Locker,1185732,17-01-2021,Northeast,Maryland,Baltimore,Men's Apparel,Online,49,59,2891,1214.22,
Foot Locker,1185732,17-01-2021,Northeast,Maryland,Baltimore,Women's Apparel,Online,36,81,2916,1487.16,
Foot Locker,1185732,15-02-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,Online,39,144,5616,2808,
Foot Locker,1185732,15-02-2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,Online,37,61,2257,1038.22,
Foot Locker,1185732,15-02-2021,Northeast,Maryland,Baltimore,Women's Street Footwear,Online,27,69,1863,950.13,
Foot Locker,1185732,15-02-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,33,45,1485,816.75,
Foot Locker,1185732,15-02-2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,45,65,2925,1199.25,
Foot Locker,1185732,15-02-2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,39,98,3822,2025.66,
Foot Locker,1185732,13-03-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,36,158,5688,2616.48,
Foot Locker,1185732,13-03-2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,39,68,2652,1193.4,
Foot Locker,1185732,13-03-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,29,69,2001,1080.54,
Foot Locker,1185732,13-03-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,32,31,992,525.76,
Foot Locker,1185732,13-03-2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,46,49,2254,924.14,
Foot Locker,1185732,13-03-2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,39,72,2808,1404,
Foot Locker,1185732,14-04-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,36,131,4716,2358,
Foot Locker,1185732,14-04-2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,38,61,2318,1089.46,
Foot Locker,1185732,14-04-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,27,59,1593,876.15,
Foot Locker,1185732,14-04-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,32,44,1408,718.08,
Foot Locker,1185732,14-04-2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,47,45,2115,951.75,
Foot Locker,1185732,14-04-2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,38,78,2964,1600.56,
Foot Locker,1185732,13-05-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,51,160,8160,3916.8,
Foot Locker,1185732,13-05-2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,47,69,3243,1459.35,
Foot Locker,1185732,13-05-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,41,81,3321,1726.92,
Foot Locker,1185732,13-05-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,41,65,2665,1385.8,
Foot Locker,1185732,13-05-2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,50,74,3700,1554,
Foot Locker,1185732,13-05-2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,54,104,5616,3088.8,
Foot Locker,1185732,15-06-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,51,189,9639,4433.94,
Foot Locker,1185732,15-06-2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,48,120,5760,2592,
Foot Locker,1185732,15-06-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,43,85,3655,1937.15,
Foot Locker,1185732,15-06-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,41,75,3075,1691.25,
Foot Locker,1185732,15-06-2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,50,75,3750,1500,
Foot Locker,1185732,15-06-2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,56,135,7560,4006.8,
Foot Locker,1185732,13-07-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,53,182,9646,4823,
Foot Locker,1185732,13-07-2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,47,119,5593,2516.85,
Foot Locker,1185732,13-07-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,41,102,4182,2258.28,
Foot Locker,1185732,13-07-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,43,90,3870,2051.1,
Foot Locker,1185732,13-07-2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,51,94,4794,1965.54,
Foot Locker,1185732,13-07-2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,55,145,7975,3987.5,
Foot Locker,1185732,14-08-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,50,163,8150,3993.5,
Foot Locker,1185732,14-08-2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,47,128,6016,2767.36,
Foot Locker,1185732,14-08-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,42,105,4410,2205,
Foot Locker,1185732,14-08-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,41,63,2583,1291.5,
Foot Locker,1185732,14-08-2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,50,63,3150,1417.5,
Foot Locker,1185732,14-08-2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,59,120,7080,3681.6,
Foot Locker,1185732,13-09-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,50,142,7100,3479,
Foot Locker,1185732,13-09-2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,47,85,3995,1797.75,
Foot Locker,1185732,13-09-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,43,61,2623,1337.73,
Foot Locker,1185732,13-09-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,41,60,2460,1254.6,
Foot Locker,1185732,13-09-2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,50,60,3000,1320,
Foot Locker,1185732,13-09-2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,58,84,4872,2630.88,
Foot Locker,1185732,15-10-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,56,128,7168,3225.6,
Foot Locker,1185732,15-10-2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,51,90,4590,2111.4,
Foot Locker,1185732,15-10-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,50,52,2600,1430,
Foot Locker,1185732,15-10-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,52,44,2288,1144,
Foot Locker,1185732,15-10-2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,62,49,3038,1215.2,
Kohl's,1185732,15-10-2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,63,78,4914,2702.7,
Kohl's,1185732,14-11-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,60,135,8100,3807,
Kohl's,1185732,14-11-2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,53,85,4505,2072.3,
Kohl's,1185732,14-11-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,52,86,4472,2280.72,
Kohl's,1185732,14-11-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,51,84,4284,2270.52,
Kohl's,1185732,14-11-2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,60,72,4320,1728,
Kohl's,1185732,14-11-2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,64,98,6272,3449.6,
Kohl's,1185732,13-12-2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,62,168,10416,4895.52,
Kohl's,1185732,13-12-2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,50,100,5000,2400,
Kohl's,1185732,13-12-2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,50,109,5450,2943,
Kohl's,1185732,13-12-2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,53,98,5194,2804.76,
Kohl's,1185732,13-12-2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,61,91,5551,2220.4,
Kohl's,1185732,13-12-2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,65,123,7995,3997.5,
Kohl's,1185732,10/1/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,32,138,4416,2208,
Kohl's,1185732,10/1/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,33,77,2541,1194.27,
Kohl's,1185732,10/1/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,24,72,1728,881.28,
Kohl's,1185732,10/1/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,Online,27,38,1026,513,
Kohl's,1185732,10/1/2021,Northeast,Delaware,Wilmington,Men's Apparel,Online,41,47,1927,770.8,
Kohl's,1185732,10/1/2021,Northeast,Delaware,Wilmington,Women's Apparel,Online,33,69,2277,1252.35,
Kohl's,1185732,8/2/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,Online,34,147,4998,2399.04,
Kohl's,1185732,8/2/2021,Northeast,Delaware,Wilmington,Men's Athletic Footwear,Online,32,53,1696,848,
Kohl's,1185732,8/2/2021,Northeast,Delaware,Wilmington,Women's Street Footwear,Online,24,63,1512,771.12,
Kohl's,1185732,8/2/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,Online,29,30,870,461.1,
Kohl's,1185732,8/2/2021,Northeast,New Jersey,Newark,Men's Apparel,Online,41,47,1927,770.8,
Kohl's,1185732,8/2/2021,Northeast,New Jersey,Newark,Women's Apparel,Online,32,74,2368,1255.04,
Kohl's,1185732,6/3/2021,Northeast,New Jersey,Newark,Men's Street Footwear,Online,32,144,4608,2119.68,
Kohl's,1185732,6/3/2021,Northeast,New Jersey,Newark,Men's Athletic Footwear,Online,32,58,1856,909.44,
Kohl's,1185732,6/3/2021,Northeast,New Jersey,Newark,Women's Street Footwear,Online,24,59,1416,750.48,
Kohl's,1185732,6/3/2021,Northeast,New Jersey,Newark,Women's Athletic Footwear,Online,27,22,594,308.88,
Kohl's,1185732,6/3/2021,Northeast,New Jersey,Newark,Men's Apparel,Online,43,34,1462,657.9,
Kohl's,1185732,6/3/2021,Northeast,New Jersey,Newark,Women's Apparel,Online,32,61,1952,976,
